Date,KO,PEP
2020-12-18,0.4163055419921875,1.087432861328125
2020-12-21,-0.8237342834472656,-1.3637237548828125
2020-12-22,-0.04428863525390625,-1.2300872802734375
2020-12-23,0.2834320068359375,0.347625732421875
2020-12-24,0.3188629150390625,0.5793609619140625
2020-12-28,0.6377372741699219,1.64898681640625
2020-12-29,-0.026580810546875,0.4545745849609375
2020-12-30,0.2745704650878906,-0.0980377197265625
2020-12-31,0.35430145263671875,0.8824462890625
2021-01-04,-1.8423233032226562,-3.592071533203125
2021-01-05,-0.5137252807617188,0.3832244873046875
2021-01-06,-1.470306396484375,-1.5776748657226562
2021-01-07,-0.4960174560546875,-0.41002655029296875
2021-01-08,0.9920196533203125,1.524200439453125
2021-01-11,-0.7794380187988281,-1.8629150390625
2021-01-12,-0.07972335815429688,-0.5882949829101562
2021-01-13,0.044292449951171875,1.0340042114257812
2021-01-14,-0.82373046875,-0.7398529052734375
2021-01-15,-0.4694366455078125,-0.32976531982421875
2021-01-19,-0.16829299926757812,0.5971755981445312
2021-01-20,0.15056991577148438,-0.650665283203125
2021-01-21,0.2391510009765625,-1.5331192016601562
2021-01-22,-0.40743255615234375,-0.9091720581054688
2021-01-25,0.25685882568359375,1.4172210693359375
2021-01-26,0.4517173767089844,1.444000244140625
2021-01-27,-0.6731491088867188,-3.351470947265625
2021-01-28,0.5491600036621094,1.0250625610351562
2021-01-29,-0.8857345581054688,-2.3353195190429688
2021-02-01,0.29228973388671875,0.36542510986328125
2021-02-02,0.42514801025390625,1.247894287109375
2021-02-03,-0.1682891845703125,-0.32086944580078125
2021-02-04,0.21257781982421875,1.4795989990234375
2021-02-05,0.5668601989746094,1.1409454345703125
2021-02-08,0.23915863037109375,-0.49918365478515625
2021-02-09,-0.19486236572265625,-0.7130203247070312
2021-02-10,-0.08858108520507812,-1.6935653686523438
2021-02-11,0.6200103759765625,-2.4333648681640625
2021-02-12,0.3454437255859375,-0.9805145263671875
2021-02-16,-0.37200164794921875,0.4546051025390625
2021-02-17,-0.12401580810546875,0.07131195068359375
2021-02-18,0.5668754577636719,0.8111343383789062
2021-02-19,-0.5845870971679688,-2.54925537109375
2021-02-22,0.4605827331542969,-0.4635009765625
2021-02-23,-0.07971572875976562,0.7041549682617188
2021-02-24,0.15056991577148438,-0.6150360107421875
2021-02-25,-0.4782829284667969,-1.862884521484375
2021-02-26,-1.0451698303222656,-0.7219924926757812
2021-03-01,0.8060150146484375,1.2746200561523438
2021-03-02,0.17714691162109375,0.4011077880859375
2021-03-03,-0.106292724609375,-1.7202987670898438
2021-03-04,-0.03542327880859375,0.6406021118164062
2021-03-05,0.7528800964355469,3.7735137939453125
2021-03-08,0.7528610229492188,-0.8085708618164062
2021-03-09,-0.6908645629882812,0.10779571533203125
2021-03-10,0.5137176513671875,1.1949539184570312
2021-03-11,-0.4960136413574219,-0.32346343994140625
2021-03-12,-0.08930587768554688,-0.16170501708984375
2021-03-15,0.5983772277832031,-0.00901031494140625
2021-03-16,0.16969680786132812,0.8805313110351562
2021-03-17,0.0178680419921875,-0.35041046142578125
2021-03-18,-0.5983848571777344,-0.9793319702148438
2021-03-19,0.21433639526367188,1.7699508666992188
2021-03-22,0.1696929931640625,2.9649429321289062
2021-03-23,0.3483085632324219,1.491424560546875
2021-03-24,0.1161041259765625,-0.5839691162109375
2021-03-25,0.4465484619140625,0.7367477416992188
2021-03-26,0.9109725952148438,2.75823974609375
2021-03-29,0.7234077453613281,1.8957366943359375
2021-03-30,-0.6251716613769531,-2.0394744873046875
2021-03-31,-0.3929634094238281,-0.9793167114257812
2021-04-01,-0.17862319946289062,-0.1527252197265625
2021-04-05,0.2679328918457031,1.6890792846679688
2021-04-06,0.33937835693359375,0.4582061767578125
2021-04-07,0.08038330078125,-0.23358154296875
2021-04-08,-0.14290237426757812,-0.7816619873046875
2021-04-09,0.05358123779296875,0.0269622802734375
2021-04-12,0.15183258056640625,0.404296875
2021-04-13,-0.232208251953125,0.0269622802734375
2021-04-14,-0.008930206298828125,-0.8445587158203125
2021-04-15,0.22327423095703125,0.1796875
2021-04-16,0.31258392333984375,1.6621551513671875
2021-04-19,0.2858009338378906,0.5300750732421875
2021-04-20,0.15182113647460938,0.862518310546875
2021-04-21,0.3929786682128906,1.141082763671875
2021-04-22,-0.15183639526367188,-0.817596435546875
2021-04-23,0.02679443359375,-0.2156524658203125
2021-04-26,-0.7234153747558594,-2.219207763671875
2021-04-27,-0.07144927978515625,-0.422271728515625
2021-04-28,0.00893402099609375,-0.9523773193359375
2021-04-29,0.5983810424804688,1.8957672119140625
2021-04-30,-0.2500648498535156,0.197662353515625
2021-05-03,0.44654083251953125,1.4644775390625
2021-05-04,-0.3036537170410156,-1.644134521484375
2021-05-05,-0.125030517578125,-0.062957763671875
2021-05-06,0.4822731018066406,1.500457763671875
2021-05-07,-0.026790618896484375,0.0
2021-05-10,0.3572502136230469,1.0422210693359375
2021-05-11,-0.5269393920898438,-0.961395263671875
2021-05-12,-0.2500762939453125,-1.275787353515625
2021-05-13,0.4197654724121094,1.922698974609375
2021-05-14,0.19647979736328125,0.1977081298828125
2021-05-17,-0.08037185668945312,-0.37738037109375
2021-05-18,-0.2679290771484375,-0.5930023193359375
2021-05-19,-0.1518402099609375,-0.0718536376953125
2021-05-20,0.42870330810546875,1.617218017578125
2021-05-21,-0.02680206298828125,-0.116790771484375
2021-05-24,0.16076278686523438,0.673858642578125
2021-05-25,-0.00893402099609375,0.404266357421875
2021-05-26,0.21434402465820312,0.0
2021-05-27,0.4108314514160156,-1.6082305908203125
2021-05-28,-0.178619384765625,1.2848052978515625
2021-06-01,-0.0089263916015625,-0.2785186767578125
2021-06-02,0.19647216796875,0.5301055908203125
2021-06-03,0.12504196166992188,0.4751129150390625
2021-06-04,0.535858154296875,0.1538543701171875
2021-06-07,-0.17862319946289062,-0.0814361572265625
2021-06-08,-0.34830474853515625,-1.24896240234375
2021-06-09,-0.15183258056640625,-0.2443084716796875
2021-06-10,0.38404083251953125,1.357513427734375
2021-06-11,0.22327041625976562,0.0814361572265625
2021-06-14,-0.17096710205078125,0.79644775390625
2021-06-15,-0.12598037719726562,0.009033203125
2021-06-16,-0.6658744812011719,-1.3394317626953125
2021-06-17,0.2519569396972656,1.2851409912109375
2021-06-18,-1.0618095397949219,-2.8055877685546875
2021-06-21,0.5309028625488281,1.0317230224609375
2021-06-22,0.17997360229492188,0.1991424560546875
2021-06-23,-0.3959312438964844,-1.7467193603515625
2021-06-24,0.24295806884765625,0.7421417236328125
2021-06-25,-0.06299972534179688,0.669708251953125
2021-06-28,-0.053985595703125,0.5701446533203125
2021-06-29,-0.35992431640625,-0.090484619140625
2021-06-30,0.22495651245117188,1.1131744384765625
2021-07-01,-0.13498687744140625,0.0271453857421875
2021-07-02,0.19797134399414062,0.6425933837890625
2021-07-06,-0.2699394226074219,0.1990814208984375
2021-07-07,0.3959083557128906,0.5973052978515625
2021-07-08,-0.17095947265625,0.0633392333984375
2021-07-09,0.2969474792480469,-0.3438720703125
2021-07-12,0.0179901123046875,0.0271453857421875
2021-07-13,0.4859123229980469,3.1223297119140625
2021-07-14,1.1157951354980469,1.429901123046875
2021-07-15,0.16196823120117188,0.6425933837890625
2021-07-16,-0.03598785400390625,0.5158538818359375
2021-07-19,-0.6028938293457031,-0.01806640625
2021-07-20,0.08998489379882812,0.01806640625
2021-07-21,0.6478805541992188,-0.5248565673828125
2021-07-22,-0.071990966796875,-0.0452880859375
2021-07-23,0.4859123229980469,1.800994873046875
2021-07-26,0.04499053955078125,-0.09954833984375
2021-07-27,0.179962158203125,0.787353515625
2021-07-28,-0.46790313720703125,-1.312255859375
2021-07-29,0.27893829345703125,0.28961181640625
2021-07-30,-0.0179901123046875,0.126708984375
2021-08-02,-0.13497161865234375,-0.5701904296875
2021-08-03,0.035984039306640625,0.3167572021484375
2021-08-04,-0.7378578186035156,-2.37115478515625
2021-08-05,0.3599281311035156,0.2353057861328125
2021-08-06,0.12598037719726562,0.0181121826171875
2021-08-09,0.009002685546875,0.0180816650390625
2021-08-10,0.13496780395507812,0.0723876953125
2021-08-11,-0.06298065185546875,0.55206298828125
2021-08-12,0.09897994995117188,0.0271759033203125
2021-08-13,0.3509330749511719,1.312255859375
2021-08-16,0.2249603271484375,1.384735107421875
2021-08-17,-0.17997360229492188,-0.1357879638671875
2021-08-18,-0.7018699645996094,-1.46612548828125
2021-08-19,0.3239402770996094,2.3802032470703125
2021-08-20,-0.19795989990234375,-0.506805419921875
2021-08-23,-0.17996597290039062,-0.4524993896484375
2021-08-24,-0.3869209289550781,-1.7738800048828125
2021-08-25,0.053981781005859375,-0.6244354248046875
2021-08-26,-0.47690582275390625,-0.515838623046875
2021-08-27,0.09897994995117188,0.280517578125
2021-08-30,0.4769096374511719,0.959320068359375
2021-08-31,0.11698532104492188,0.3529510498046875
2021-09-01,0.3419303894042969,1.375640869140625
2021-09-02,0.07198333740234375,0.104827880859375
2021-09-03,-0.03598785400390625,0.1275634765625
2021-09-07,-0.953826904296875,-2.332733154296875
2021-09-08,0.6748809814453125,1.995574951171875
2021-09-09,-0.5039100646972656,-0.902130126953125
2021-09-10,-0.22496795654296875,-0.2460174560546875
2021-09-13,0.4139289855957031,0.2733306884765625
2021-09-14,0.03626251220703125,-0.555816650390625
2021-09-15,0.17226409912109375,0.7927703857421875
2021-09-16,-0.4805183410644531,-0.4191741943359375
2021-09-17,-0.8250236511230469,-1.3030548095703125
2021-09-20,-0.3445091247558594,-0.473846435546875
2021-09-21,-0.00907135009765625,-0.0637664794921875
2021-09-22,0.07253265380859375,0.4282684326171875
2021-09-23,-0.08160018920898438,0.109344482421875
2021-09-24,-0.13599014282226562,0.06378173828125
2021-09-27,-0.2538604736328125,-1.3485870361328125
2021-09-28,-0.8794212341308594,-1.5217742919921875
2021-09-29,0.2901191711425781,1.1390228271484375
2021-09-30,-0.444244384765625,-1.72222900390625
2021-10-01,0.49863433837890625,0.4920806884765625
2021-10-04,-0.027187347412109375,-0.68341064453125
2021-10-05,0.0815887451171875,0.8109588623046875
2021-10-06,0.5711784362792969,3.5264892578125
2021-10-07,0.1541290283203125,1.3030548095703125
2021-10-08,0.21757888793945312,-0.32806396484375
2021-10-11,0.09973526000976562,0.191375732421875
2021-10-12,0.0,0.6287384033203125
2021-10-13,0.009067535400390625,0.9658966064453125
2021-10-14,0.33544158935546875,1.1572265625
2021-10-15,-0.11785507202148438,-0.4100341796875
2021-10-18,-0.4895820617675781,-0.65606689453125
2021-10-19,0.19040298461914062,1.8315582275390625
2021-10-20,0.4351768493652344,1.1025848388671875
2021-10-21,-0.2538566589355469,-1.94091796875
2021-10-22,0.09066009521484375,0.7198944091796875
2021-10-25,-0.19945526123046875,-0.6834259033203125
2021-10-26,0.21758651733398438,1.7769012451171875
2021-10-27,0.9519577026367188,-0.510284423828125
2021-10-28,0.4714508056640625,0.9203338623046875
2021-10-29,0.2991790771484375,-0.018218994140625
2021-11-01,-0.18132400512695312,-0.3098297119140625
2021-11-02,-0.0634613037109375,1.348602294921875
2021-11-03,0.1722564697265625,1.4215545654296875
2021-11-04,0.2810516357421875,0.00909423828125
2021-11-05,0.21759796142578125,1.5399627685546875
2021-11-08,-0.4623832702636719,-3.25311279296875
2021-11-09,0.14506149291992188,0.9841461181640625
2021-11-10,0.208526611328125,0.48297119140625
2021-11-11,0.01812744140625,-1.2301483154296875
2021-11-12,-0.11786270141601562,-0.0364532470703125
2021-11-15,0.009059906005859375,1.04791259765625
2021-11-16,-0.362640380859375,-0.4465179443359375
2021-11-17,-0.28105926513671875,0.0546875
2021-11-18,-0.4533119201660156,0.0455474853515625
2021-11-19,-0.25385284423828125,0.355377197265625
2021-11-22,0.3082542419433594,0.3098297119140625
2021-11-23,0.3717155456542969,1.002349853515625
2021-11-24,-0.4079856872558594,-1.3759307861328125
2021-11-26,-1.5412635803222656,-2.3692169189453125
2021-11-29,0.7706375122070312,2.733673095703125
2021-11-30,-1.5623435974121094,-3.9729461669921875
2021-12-01,-0.13705062866210938,0.3462677001953125
2021-12-02,0.7035140991210938,1.4081878662109375
2021-12-03,0.4294166564941406,3.752105712890625
2021-12-06,1.251708984375,1.5687255859375
2021-12-07,0.2740936279296875,-0.1743011474609375
2021-12-08,-0.191864013671875,0.26605224609375
2021-12-09,-0.1279144287109375,-0.1926727294921875
2021-12-10,1.2973861694335938,2.4402618408203125
2021-12-13,1.3522071838378906,0.7706146240234375
2021-12-14,0.036548614501953125,-0.38531494140625
2021-12-15,0.23755645751953125,1.999908447265625
2021-12-16,0.5390472412109375,0.2293701171875
2021-12-17,-0.8405647277832031,-3.229217529296875
2021-12-20,-0.17358779907226562,1.0274658203125
2021-12-21,0.21014404296875,-0.4586944580078125
2021-12-22,0.3745918273925781,0.9632720947265625
2021-12-23,0.036548614501953125,-0.17431640625
2021-12-27,0.3928680419921875,1.5503692626953125
2021-12-28,0.21014404296875,0.816497802734375
2021-12-29,0.06396102905273438,0.5595855712890625
2021-12-30,-0.15533065795898438,-0.27520751953125
2021-12-31,0.3928718566894531,0.954071044921875
2022-01-03,0.08223342895507812,-0.669708251953125
2022-01-04,0.9045181274414062,0.2293701171875
2022-01-05,0.4568214416503906,0.5412445068359375
2022-01-06,-0.29236602783203125,0.036712646484375
2022-01-07,-0.12790679931640625,0.201812744140625
2022-01-10,0.09136199951171875,0.082550048828125
2022-01-11,0.018268585205078125,-0.0733795166015625
2022-01-12,0.08223342895507812,-0.1743011474609375
2022-01-13,0.32891845703125,0.2568817138671875
2022-01-14,0.44768524169921875,1.33935546875
2022-01-18,-0.44768524169921875,-1.5411834716796875
2022-01-19,0.09136581420898438,1.1467132568359375
2022-01-20,-0.22841262817382812,-1.165069580078125
2022-01-21,-0.2741050720214844,0.2568817138671875
2022-01-24,-0.44769287109375,-0.81646728515625
2022-01-25,-0.12790298461914062,-1.8256378173828125
2022-01-26,-0.20101165771484375,-1.660430908203125
2022-01-27,0.04569244384765625,-0.14678955078125
2022-01-28,1.0872459411621094,3.027374267578125
2022-01-31,0.1553192138671875,0.7797698974609375
2022-02-01,-0.41114044189453125,-1.0825347900390625
2022-02-02,0.5664710998535156,2.8714447021484375
2022-02-03,0.3928718566894531,-0.0917510986328125
2022-02-04,-0.5938873291015625,-2.642059326171875
2022-02-07,0.5847396850585938,-0.6238250732421875
2022-02-08,0.36547088623046875,0.192657470703125
2022-02-09,-0.8771133422851562,-0.0733795166015625
2022-02-10,0.3106422424316406,-3.2751007080078125
2022-02-11,-0.9958839416503906,0.1926422119140625
2022-02-14,0.3563232421875,-1.7246856689453125
2022-02-15,0.21014404296875,-0.6788330078125
2022-02-16,-0.009136199951171875,0.3119049072265625
2022-02-17,1.1146583557128906,0.4128265380859375
2022-02-18,0.3837318420410156,0.8806915283203125
2022-02-22,-0.23755264282226562,0.5871124267578125
2022-02-23,-0.6304168701171875,-1.5228424072265625
2022-02-24,-0.9867515563964844,-2.6604461669921875
2022-02-25,2.137958526611328,4.2108154296875
2022-02-28,-0.5573310852050781,-4.25665283203125
2022-03-01,-0.24668121337890625,-1.34857177734375
2022-03-02,0.4202728271484375,2.064117431640625
2022-03-03,0.036548614501953125,-0.161590576171875
2022-03-04,0.09136199951171875,2.290069580078125
2022-03-07,-1.3613433837890625,-3.0472869873046875
